id_student,total_clicks,final_result
586961,2,Withdrawn
586962,3124,Withdrawn
586962,3124,Pass
586974,160,Fail
586979,446,Fail
586981,1709,Fail
586995,1270,Pass
586996,5257,Distinction
587002,1551,Pass
587004,805,Pass
587006,85,Fail
587008,3755,Pass
587008,3755,Pass
587014,182,Fail
587037,100,Withdrawn
587051,130,Fail
587054,1910,Pass
587071,4,Fail
587082,169,Fail
587099,22,Withdrawn
587122,1739,Withdrawn
587122,1739,Withdrawn
587122,1739,Withdrawn
587122,1739,Fail
587126,4713,Distinction
587140,4758,Pass
587150,742,Withdrawn
587161,1651,Pass
587178,2948,Pass
587179,31,Withdrawn
587179,31,Withdrawn
587181,237,Pass
587183,828,Pass
587192,838,Pass
587194,92,Fail
587195,1752,Withdrawn
587195,1752,Withdrawn
587195,1752,Withdrawn
587219,694,Withdrawn
587223,2105,Distinction
587244,1606,Fail
587275,502,Fail
587283,89,Fail
587285,45,Withdrawn
587286,3229,Distinction
587287,134,Fail
587294,6305,Pass
587297,1996,Pass
587308,16,Fail
587310,48,Withdrawn
587310,48,Withdrawn
587319,947,Pass
587323,582,Pass
587324,844,Withdrawn
587330,653,Distinction
587334,2981,Pass
587346,1771,Pass
587362,975,Distinction
587369,1626,Fail
587374,319,Withdrawn
587375,1325,Pass
587377,307,Fail
587382,499,Fail
587391,1483,Distinction
587403,79,Withdrawn
587409,151,Pass
587418,911,Pass
587423,2534,Distinction
587434,153,Withdrawn
587435,1585,Fail
587446,1152,Pass
587451,3361,Pass
587456,3732,Pass
587459,1645,Pass
587462,486,Fail
587478,59,Fail
587506,473,Pass
587509,815,Fail
587509,815,Fail
587523,445,Pass
587524,1292,Distinction
587529,1637,Pass
587538,273,Distinction
587547,1919,Withdrawn
587547,1919,Pass
587550,295,Withdrawn
587555,257,Pass
587564,725,Pass
587571,8868,Distinction
587576,1310,Withdrawn
587576,1310,Withdrawn
587576,1310,Pass
587579,2169,Pass
587585,34,Fail
587594,2218,Pass
587600,2369,Pass
587611,2149,Pass
587613,68,Fail
587616,1270,Pass
587619,6741,Distinction
587621,2938,Withdrawn
587621,2938,Fail
587621,2938,Fail
587633,64,Fail
587641,1130,Fail
587641,1130,Pass
587654,920,Withdrawn
587677,2293,Withdrawn
587682,716,Pass
587685,4058,Pass
587690,1747,Pass
587696,984,Fail
587702,1599,Pass
587706,581,Fail
587714,1476,Distinction
587722,308,Distinction
587732,652,Pass
587754,210,Pass
587755,186,Pass
587772,44,Withdrawn
587777,20,Fail
587780,1790,Pass
587783,6563,Pass
587783,6563,Distinction
587793,2114,Withdrawn
587793,2114,Distinction
587810,1427,Pass
587824,231,Fail
587838,572,Withdrawn
587848,4736,Pass
587852,801,Distinction
587859,829,Withdrawn
587860,123,Pass
587862,998,Pass
587868,1848,Fail
587881,2585,Fail
587881,2585,Withdrawn
587884,686,Withdrawn
587884,686,Withdrawn
587906,8755,Pass
587906,8755,Distinction
587909,892,Pass
587911,3844,Pass
587911,3844,Distinction
587912,61,Withdrawn
587923,432,Pass
587961,708,Fail
587975,388,Distinction
587976,499,Withdrawn
587985,301,Distinction
587989,5634,Pass
587997,367,Pass
588008,255,Pass
588013,390,Withdrawn
588014,1426,Distinction
588031,177,Pass
588033,1133,Withdrawn
588033,1133,Pass
588039,219,Pass
588052,610,Fail
588058,573,Withdrawn
588058,573,Withdrawn
588059,111,Withdrawn
588059,111,Withdrawn
588062,158,Withdrawn
588078,249,Pass
588086,635,Pass
588100,773,Pass
588105,818,Pass
588106,11,Fail
588107,426,Withdrawn
588117,1231,Distinction
588125,3834,Withdrawn
588125,3834,Pass
588128,2189,Fail
588128,2189,Pass
588131,2241,Pass
588132,4189,Pass
588133,72,Fail
588138,1195,Pass
588145,4018,Pass
588146,2162,Fail
588156,2195,Pass
588166,179,Withdrawn
588170,847,Withdrawn
588175,897,Withdrawn
588175,897,Withdrawn
588178,4477,Withdrawn
588178,4477,Pass
588179,254,Pass
588182,936,Fail
588197,515,Withdrawn
588198,1287,Pass
588203,1546,Pass
588207,405,Fail
588208,1845,Pass
588219,1348,Fail
588219,1348,Pass
588231,2603,Pass
588233,940,Distinction
588236,4997,Pass
588240,1884,Pass
588251,619,Fail
588261,8263,Withdrawn
588261,8263,Pass
588265,518,Pass
588274,13824,Distinction
588274,13824,Distinction
588280,3349,Distinction
588289,666,Distinction
588293,1629,Pass
588302,1577,Pass
588314,216,Pass
588321,238,Withdrawn
588352,2249,Pass
588355,534,Pass
588363,248,Pass
588367,377,Pass
588382,852,Pass
588391,551,Pass
588397,634,Fail
588402,2853,Fail
588402,2853,Pass
588411,516,Pass
588430,1563,Pass
588430,1563,Pass
588432,103,Fail
588436,456,Fail
588442,1060,Pass
588445,44,Withdrawn
588459,196,Fail
588460,3426,Withdrawn
588460,3426,Fail
588464,228,Withdrawn
588469,20,Fail
588473,1224,Distinction
588474,2178,Pass
588477,5183,Pass
588482,3109,Pass
588482,3109,Distinction
588484,185,Pass
588485,1,Withdrawn
588489,207,Fail
588493,2491,Fail
588493,2491,Pass
588495,4,Withdrawn
588502,1491,Pass
588505,586,Pass
588522,562,Pass
588524,2078,Pass
588524,2078,Distinction
588528,44,Withdrawn
588537,324,Withdrawn
588540,9486,Distinction
588556,764,Fail
588556,764,Pass
588560,952,Withdrawn
588560,952,Fail
588566,1902,Fail
588566,1902,Pass
588583,6,Fail
588590,260,Fail
588592,151,Withdrawn
588597,607,Fail
588628,9805,Distinction
588628,9805,Pass
588642,475,Pass
588672,2720,Pass
588676,4692,Pass
588676,4692,Pass
588685,95,Withdrawn
588685,95,Fail
588691,3,Withdrawn
588706,10,Withdrawn
588707,3749,Distinction
588707,3749,Distinction
588710,1242,Withdrawn
588710,1242,Pass
588713,9,Fail
588749,216,Withdrawn
588752,818,Fail
588765,7221,Pass
588765,7221,Pass
588775,7067,Pass
588781,469,Pass
588796,5,Withdrawn
588824,2862,Withdrawn
588824,2862,Pass
588835,881,Pass
588842,1969,Pass
588846,563,Fail
588850,1301,Pass
588883,1196,Distinction
588884,947,Withdrawn
588910,907,Pass
588913,2376,Withdrawn
588914,539,Fail
588925,357,Fail
588940,224,Fail
588942,686,Fail
588944,1450,Pass
588944,1450,Pass
588954,29,Withdrawn
588956,284,Pass
588963,3,Fail
588971,1663,Pass
588974,46,Withdrawn
588991,37,Fail
589001,3,Withdrawn
589003,4679,Pass
589007,63,Withdrawn
589009,237,Pass
589014,2611,Pass
589016,2049,Pass
589018,463,Withdrawn
589018,463,Withdrawn
589019,1467,Pass
589023,390,Withdrawn
589023,390,Withdrawn
589029,2396,Pass
589033,2649,Pass
589048,532,Fail
589053,566,Pass
589055,799,Fail
589067,514,Pass
589080,6556,Distinction
589099,488,Fail
589123,1008,Pass
589126,721,Distinction
589133,865,Pass
589147,304,Pass
589154,33,Withdrawn
589162,4885,Pass
589171,224,Fail
589178,2,Fail
589198,297,Fail
589211,1847,Pass
589212,53,Withdrawn
589216,32,Withdrawn
589220,3221,Pass
589223,1018,Withdrawn
589223,1018,Pass
589260,2215,Pass
589263,1182,Pass
589267,50,Withdrawn
589279,1002,Pass
589295,1961,Pass
589296,6099,Pass
589302,949,Pass
589303,3769,Pass
589326,4036,Distinction
589327,2456,Withdrawn
589327,2456,Withdrawn
589327,2456,Pass
589332,6017,Pass
589333,512,Pass
589377,439,Distinction
589380,2353,Distinction
589389,1179,Pass
589390,1642,Pass
589395,344,Pass
589409,6733,Distinction
589411,2057,Distinction
589438,805,Pass
589441,2716,Withdrawn
589441,2716,Withdrawn
589441,2716,Withdrawn
589444,481,Distinction
589445,56,Withdrawn
589445,56,Withdrawn
589449,5997,Distinction
589454,4577,Pass
589458,2581,Pass
589463,6195,Pass
589469,396,Withdrawn
589471,271,Withdrawn
589474,841,Fail
589490,383,Fail
589493,346,Pass
589503,798,Pass
589506,548,Fail
589507,551,Pass
589508,1650,Distinction
589509,349,Pass
589517,1090,Withdrawn
589517,1090,Withdrawn
589523,2372,Fail
589525,1535,Distinction
589531,312,Pass
589548,3392,Pass
589554,705,Pass
589555,16,Withdrawn
589557,758,Pass
589558,416,Pass
589559,2937,Pass
589562,723,Distinction
589565,12256,Distinction
589565,12256,Distinction
589569,639,Withdrawn
589569,639,Withdrawn
589578,4189,Pass
589582,650,Withdrawn
589583,9472,Distinction
589584,347,Fail
589585,1114,Pass
589587,2011,Pass
589594,579,Withdrawn
589605,4749,Pass
589621,1836,Pass
589634,1212,Distinction
589690,666,Pass
589691,55,Fail
589702,497,Pass
589707,1047,Fail
589722,266,Withdrawn
589722,266,Withdrawn
589723,1274,Withdrawn
589723,1274,Pass
589734,749,Fail
589744,260,Pass
589748,573,Pass
589749,26,Fail
589768,1,Withdrawn
589778,1038,Pass
589782,4327,Distinction
589782,4327,Pass
589798,858,Withdrawn
589798,858,Withdrawn
589799,194,Fail
589828,2707,Pass
589828,2707,Withdrawn
589828,2707,Pass
589843,190,Fail
589845,59,Fail
589856,2488,Withdrawn
589856,2488,Fail
589860,3906,Pass
589862,812,Pass
589875,1117,Pass
589894,1705,Withdrawn
589894,1705,Pass
589902,3783,Pass
589903,500,Pass
589914,793,Pass
589919,137,Fail
589932,495,Fail
589935,79,Withdrawn
589948,2392,Pass
589950,267,Pass
589956,2698,Distinction
589956,2698,Pass
589963,900,Withdrawn
589963,900,Pass
589968,72,Withdrawn
589973,173,Fail
589990,557,Pass
589997,382,Distinction
590017,964,Distinction
590018,4946,Pass
590028,43,Withdrawn
590034,476,Pass
590046,817,Distinction
590072,21,Fail
590072,21,Fail
590086,589,Pass
590107,87,Withdrawn
590110,373,Withdrawn
590120,3886,Pass
590122,599,Pass
590127,678,Pass
590128,100,Fail
590147,206,Fail
590177,19,Withdrawn
590184,71,Fail
590188,1153,Fail
590189,1474,Fail
590202,2938,Pass
590213,323,Fail
590215,1075,Pass
590226,3928,Pass
590227,860,Withdrawn
590231,763,Pass
590241,4365,Pass
590248,297,Withdrawn
590251,8,Fail
590289,1949,Fail
590305,39,Withdrawn
590308,114,Fail
590325,383,Pass
590328,2164,Pass
590340,3352,Distinction
590353,600,Pass
590360,64,Fail
590362,387,Pass
590365,334,Fail
590370,452,Fail
590372,990,Pass
590392,826,Pass
590397,3467,Pass
590397,3467,Pass
590402,234,Fail
590403,192,Fail
590408,533,Fail
590410,783,Withdrawn
590416,442,Fail
590420,53,Fail
590436,13,Withdrawn
590443,3689,Pass
590444,446,Withdrawn
590445,360,Pass
590461,1048,Fail
590462,1559,Withdrawn
590462,1559,Withdrawn
590482,1620,Pass
590499,1819,Fail
590502,614,Fail
590504,29,Fail
590508,4774,Pass
590519,220,Fail
590540,333,Distinction
590541,3189,Withdrawn
590541,3189,Distinction
590543,844,Withdrawn
590543,844,Fail
590548,2360,Withdrawn
590548,2360,Withdrawn
590562,628,Pass
590590,351,Withdrawn
590593,2376,Withdrawn
590593,2376,Pass
590604,5,Fail
590616,418,Fail
590625,873,Pass
590626,4231,Withdrawn
590626,4231,Pass
590632,8,Withdrawn
590662,364,Fail
590667,436,Distinction
590668,962,Withdrawn
590668,962,Pass
590676,2557,Pass
590676,2557,Pass
590680,787,Pass
590699,411,Withdrawn
590699,411,Withdrawn
590701,4142,Distinction
590707,1758,Distinction
590711,1026,Pass
590714,2,Fail
590739,17,Fail
590744,3343,Withdrawn
590744,3343,Pass
590749,1019,Withdrawn
590753,78,Fail
590758,11,Fail
590762,673,Fail
590762,673,Fail
590764,693,Withdrawn
590764,693,Distinction
590789,1489,Pass
590811,476,Withdrawn
590812,405,Withdrawn
590812,405,Fail
590818,283,Fail
590824,3857,Pass
590828,236,Withdrawn
590835,18,Fail
590836,392,Pass
590837,1412,Pass
590849,3970,Pass
590854,1258,Distinction
590864,491,Pass
590867,178,Fail
590867,178,Withdrawn
590870,190,Fail
590877,1573,Fail
590877,1573,Pass
590881,45,Withdrawn
590881,45,Withdrawn
590882,1789,Pass
590886,1334,Withdrawn
590886,1334,Withdrawn
590886,1334,Pass
590898,3,Withdrawn
590907,6591,Pass
590914,679,Fail
590918,319,Fail
590920,2206,Withdrawn
590920,2206,Pass
590921,1454,Fail
590923,44,Fail
590931,566,Pass
590951,58,Fail
590961,930,Withdrawn
590961,930,Withdrawn
590970,2808,Pass
590974,412,Withdrawn
590974,412,Fail
590980,9062,Pass
590989,1097,Pass
590994,446,Distinction
591008,269,Withdrawn
591015,29,Withdrawn
591021,2241,Distinction
591030,178,Pass
591034,177,Fail
591055,3298,Pass
591071,927,Pass
591078,2060,Pass
591083,3999,Fail
591094,593,Withdrawn
591111,1085,Fail
591132,84,Fail
591159,363,Withdrawn
591163,687,Withdrawn
591165,818,Fail
591179,879,Distinction
591193,3733,Pass
591198,549,Distinction
591202,480,Pass
591210,1090,Pass
591216,12,Withdrawn
591219,1736,Pass
591223,5747,Pass
591225,453,Distinction
591230,3930,Pass
591230,3930,Pass
591243,558,Pass
591255,57,Fail
591257,957,Fail
591273,407,Pass
591299,916,Distinction
591318,1354,Withdrawn
591321,269,Pass
591343,1216,Pass
591375,3050,Distinction
591375,3050,Distinction
591388,5102,Distinction
591388,5102,Distinction
591394,5431,Pass
591398,1696,Withdrawn
591398,1696,Distinction
591403,6816,Distinction
591409,449,Pass
591410,128,Fail
591411,16,Withdrawn
591412,460,Fail
591414,818,Pass
591420,522,Pass
591424,1229,Withdrawn
591440,38,Fail
591448,1732,Pass
591501,780,Distinction
591516,606,Fail
591518,493,Distinction
591523,4707,Pass
591525,3255,Pass
591540,686,Pass
591547,859,Fail
591549,1023,Pass
591550,1631,Fail
591558,1169,Pass
591563,893,Pass
591566,2301,Withdrawn
591566,2301,Pass
591574,890,Pass
591581,5315,Fail
591581,5315,Pass
591588,1075,Pass
591589,946,Pass
591591,299,Fail
591593,728,Withdrawn
591593,728,Pass
591602,322,Pass
591613,1546,Withdrawn
591619,280,Withdrawn
591619,280,Withdrawn
591648,261,Withdrawn
591648,261,Withdrawn
591650,217,Withdrawn
591654,44,Fail
591655,1444,Withdrawn
591655,1444,Fail
591655,1444,Withdrawn
591655,1444,Fail
591661,76,Withdrawn
591671,94,Fail
591685,1116,Pass
591692,684,Fail
591694,294,Fail
591695,4328,Pass
591719,865,Withdrawn
591719,865,Withdrawn
591721,46,Withdrawn
591725,1,Fail
591733,510,Withdrawn
591735,2342,Fail
591738,617,Withdrawn
591743,103,Fail
591746,1141,Withdrawn
591755,422,Pass
591761,940,Pass
591765,3405,Pass
591774,605,Pass
591785,256,Fail
591787,185,Pass
591804,624,Distinction
591814,166,Pass
591819,28,Fail
591820,912,Pass
591837,294,Pass
591845,34,Withdrawn
591849,288,Fail
591852,469,Withdrawn
591852,469,Withdrawn
591852,469,Withdrawn
591859,1020,Fail
591869,5074,Withdrawn
591869,5074,Pass
591872,7024,Pass
591873,572,Pass
591891,2902,Pass
591891,2902,Pass
591893,381,Fail
591895,3,Withdrawn
591940,6067,Pass
591942,5676,Pass
591944,835,Fail
591946,3158,Withdrawn
591946,3158,Pass
591958,3792,Distinction
591958,3792,Distinction
591975,4229,Fail
591978,583,Fail
591980,31,Fail
591986,241,Withdrawn
591986,241,Withdrawn
591995,1822,Pass
591999,471,Withdrawn
592001,422,Fail
592002,1098,Fail
592003,1162,Pass
592007,4794,Fail
592007,4794,Pass
592014,2831,Pass
592043,80,Fail
592047,5084,Pass
592051,10808,Withdrawn
592051,10808,Pass
592051,10808,Pass
592056,682,Pass
592059,530,Pass
592081,552,Fail
592092,3631,Pass
592093,2426,Withdrawn
592093,2426,Pass
592093,2426,Pass
592124,1,Withdrawn
592127,651,Pass
592135,2974,Pass
592139,1453,Distinction
592142,667,Fail
592147,957,Pass
592151,687,Pass
592158,360,Withdrawn
592168,6018,Pass
592172,340,Fail
592189,805,Pass
592190,501,Pass
592193,384,Distinction
592203,3538,Distinction
592205,250,Pass
592206,1566,Fail
592214,8669,Pass
592218,3276,Pass
592220,248,Fail
592221,394,Pass
592233,82,Withdrawn
592245,1362,Distinction
592248,627,Distinction
592250,668,Pass
592252,783,Pass
592256,156,Fail
592258,2274,Pass
592259,2841,Withdrawn
592259,2841,Withdrawn
592259,2841,Pass
592262,192,Withdrawn
592272,586,Pass
592284,95,Withdrawn
592284,95,Fail
592287,200,Pass
592290,420,Pass
592295,2083,Pass
592310,2126,Distinction
592315,1189,Pass
592317,534,Pass
592322,1938,Pass
592338,3184,Pass
592338,3184,Pass
592344,97,Withdrawn
592361,764,Distinction
592370,4343,Pass
592372,1898,Fail
592372,1898,Pass
592373,2049,Distinction
592382,2999,Pass
592407,97,Withdrawn
592422,1167,Fail
592437,1333,Withdrawn
592437,1333,Withdrawn
592441,581,Pass
592444,45,Withdrawn
592448,4,Fail
592450,5955,Withdrawn
592451,432,Pass
592465,918,Pass
592471,1090,Distinction
592476,896,Pass
592480,507,Pass
592494,5803,Pass
592494,5803,Pass
592496,2881,Pass
592538,3894,Withdrawn
592550,407,Fail
592558,5571,Pass
592577,3274,Pass
592581,245,Withdrawn
592593,563,Pass
592602,189,Withdrawn
592607,876,Withdrawn
592609,3593,Withdrawn
592609,3593,Distinction
592616,887,Pass
592618,915,Pass
592624,97,Pass
592625,1503,Pass
592625,1503,Distinction
592631,5432,Distinction
592632,1828,Fail
592634,9010,Fail
592640,4578,Distinction
592657,1052,Withdrawn
592657,1052,Withdrawn
592660,274,Pass
592661,1101,Pass
592666,1968,Pass
592669,26,Withdrawn
592689,3301,Pass
592709,403,Fail
592725,162,Pass
592731,3549,Withdrawn
592733,825,Pass
592737,658,Pass
592749,447,Fail
592763,2313,Pass
592766,4341,Pass
592772,717,Pass
592775,1563,Pass
592776,2383,Pass
592781,4744,Pass
592787,2178,Withdrawn
592787,2178,Pass
592789,4114,Pass
592791,695,Fail
592805,3,Withdrawn
592810,3767,Fail
592815,773,Withdrawn
592815,773,Withdrawn
592842,640,Fail
592842,640,Fail
592843,2315,Distinction
592854,336,Pass
592856,1215,Pass
592876,37,Withdrawn
592880,44,Fail
592882,613,Pass
592895,1016,Distinction
592899,378,Fail
592900,938,Pass
592924,2741,Pass
592939,2975,Withdrawn
592939,2975,Withdrawn
592939,2975,Withdrawn
592939,2975,Pass
592949,178,Withdrawn
592950,3392,Withdrawn
592950,3392,Pass
592951,92,Withdrawn
592951,92,Withdrawn
592961,8166,Distinction
592961,8166,Distinction
592972,147,Withdrawn
592976,4975,Distinction
592997,4778,Fail
592997,4778,Pass
593000,127,Pass
593010,106,Fail
593013,2,Fail
593017,215,Pass
593022,6940,Pass
593022,6940,Distinction
593023,225,Pass
593038,1132,Pass
593071,215,Withdrawn
593081,147,Pass
593099,1035,Withdrawn
593099,1035,Distinction
593103,2349,Pass
593103,2349,Pass
593104,332,Withdrawn
593121,251,Pass
593123,1397,Fail
593123,1397,Fail
593127,1043,Distinction
593136,3999,Pass
593139,2132,Fail
593157,362,Withdrawn
593189,33,Fail
593206,816,Withdrawn
593206,816,Withdrawn
593220,117,Withdrawn
593246,240,Pass
593272,5314,Distinction
593281,83,Withdrawn
593299,234,Fail
593303,341,Fail
593305,2178,Pass
593320,5955,Pass
593338,707,Pass
593345,495,Fail
593345,495,Withdrawn
593346,1199,Pass
593348,83,Withdrawn
593362,291,Withdrawn
593373,333,Pass
593385,654,Pass
593400,415,Fail
593421,554,Pass
593427,966,Pass
593431,74,Fail
593438,118,Fail
593440,20,Withdrawn
593441,301,Withdrawn
593443,237,Withdrawn
593444,862,Pass
593459,1774,Pass
593475,385,Withdrawn
593476,754,Pass
593487,965,Pass
593492,1276,Pass
593510,267,Pass
593513,172,Pass
593514,282,Fail
593532,30,Withdrawn
593534,1268,Pass
593535,922,Fail
593540,2625,Pass
593546,543,Pass
593556,124,Fail
593563,3234,Withdrawn
593563,3234,Pass
593569,228,Fail
593583,86,Withdrawn
593585,1530,Pass
593587,1071,Pass
593593,233,Pass
593594,285,Withdrawn
593607,813,Withdrawn
593607,813,Pass
593613,264,Fail
593617,267,Withdrawn
593617,267,Withdrawn
593631,977,Pass
593654,1674,Pass
593657,4321,Distinction
