clicks_day30,active_days,avg_assessment_score,early_withdraw,target,gender_enc,region_enc,highest_education_enc,imd_band_enc,age_band_enc,disability_enc,code_module_enc,code_presentation_enc
52.0,21.0,33.666666666666664,0,0,1,0,0,1,0,0,3,2
42.0,3.0,0.0,1,0,0,11,2,0,0,0,3,2
343.0,112.0,62.142857142857146,0,1,1,12,0,8,0,0,3,2
259.0,29.0,0.0,0,0,0,6,1,2,0,0,3,2
114.0,47.0,59.285714285714285,0,1,0,4,0,0,0,0,3,2
68.0,11.0,0.0,0,0,0,7,2,9,0,1,3,2
96.0,74.0,58.0,0,1,0,7,0,4,0,0,3,2
0.0,0.0,0.0,1,0,1,8,1,9,1,0,3,2
0.0,0.0,0.0,1,0,1,0,3,6,0,0,3,2
127.0,90.0,66.57142857142857,0,1,1,5,2,4,0,0,3,2
115.0,56.0,62.857142857142854,0,1,1,3,2,7,0,1,3,2
566.0,28.0,0.0,1,0,1,3,1,2,0,0,3,2
222.0,38.0,61.333333333333336,0,0,0,4,2,5,0,0,3,2
199.0,34.0,83.42857142857143,0,0,1,2,2,-1,1,0,3,2
342.0,94.0,83.0,1,0,1,8,0,4,0,1,3,2
529.0,37.0,41.0,0,0,1,6,0,6,0,1,3,2
448.0,71.0,66.66666666666667,1,0,0,0,0,4,0,0,3,2
252.0,31.0,41.0,0,0,1,5,2,0,0,0,3,2
124.0,15.0,0.0,0,0,0,9,2,3,0,0,3,2
178.0,8.0,0.0,1,0,1,12,0,2,0,0,3,2
78.0,8.0,0.0,1,0,1,3,1,8,2,0,3,2
212.0,117.0,56.11764705882353,0,1,0,0,2,6,0,1,3,2
0.0,0.0,0.0,1,0,1,0,2,5,0,0,3,2
200.0,36.0,72.66666666666667,0,0,1,4,0,7,0,0,3,2
445.0,134.0,62.75,0,0,1,10,2,1,1,1,3,2
727.0,35.0,41.0,0,0,0,3,0,7,0,0,3,2
68.0,32.0,36.2,0,0,1,7,2,2,0,1,3,2
49.0,10.0,71.0,0,0,0,11,0,5,0,0,3,2
468.0,91.0,77.14285714285714,0,1,1,2,0,4,0,0,3,2
169.0,34.0,68.8,0,0,0,8,0,4,0,0,3,2
73.0,4.0,0.0,1,0,1,5,0,1,1,0,3,2
992.0,176.0,67.0,1,1,1,5,0,4,1,0,3,2
622.0,182.0,66.28571428571429,1,1,0,3,2,4,1,0,3,2
87.0,32.0,63.166666666666664,0,0,1,0,0,5,0,1,3,2
187.0,69.0,48.2,0,0,1,4,0,4,0,0,3,2
0.0,0.0,0.0,0,0,1,5,0,7,0,0,3,2
513.0,138.0,68.85714285714286,0,0,0,1,2,5,0,1,3,2
561.0,49.0,87.5,1,1,1,12,0,4,0,1,3,2
302.0,83.0,42.0,0,0,1,3,0,6,0,0,3,2
117.0,10.0,36.0,0,0,0,12,2,7,0,0,3,2
180.0,25.0,50.0,0,0,1,12,2,0,0,1,3,2
273.0,101.0,35.0,0,0,1,12,0,6,0,0,3,2
68.0,21.0,0.0,0,0,1,5,2,3,0,0,3,2
0.0,0.0,0.0,1,0,0,8,2,8,0,0,3,2
3.0,1.0,0.0,1,0,0,1,3,2,0,0,3,2
0.0,0.0,0.0,1,0,1,4,2,1,0,0,3,2
179.0,51.0,66.0,1,0,1,12,0,0,0,1,3,2
83.0,8.0,75.0,0,0,1,7,0,1,0,1,3,2
2153.0,121.0,70.125,0,1,1,5,2,2,1,0,3,2
50.0,29.0,50.57142857142857,0,1,1,11,0,0,0,0,3,2
204.0,48.0,90.28571428571429,1,0,0,6,1,7,0,0,3,2
47.0,6.0,48.0,0,0,0,4,3,-1,0,0,3,2
129.0,22.0,47.0,0,0,1,7,2,3,1,0,3,2
45.0,6.0,98.0,0,0,1,5,2,0,0,0,3,2
318.0,81.0,61.833333333333336,0,1,1,11,0,2,0,0,3,2
7.0,1.0,0.0,1,0,1,6,2,6,0,1,3,2
13.0,1.0,0.0,1,0,0,9,0,6,0,0,3,2
500.0,115.0,51.3,0,0,1,8,2,7,0,0,3,2
595.0,122.0,68.14285714285714,0,1,0,7,0,7,1,0,3,2
18.0,1.0,0.0,1,0,1,8,0,6,0,0,3,2
98.0,8.0,22.0,0,0,1,5,0,7,1,0,3,2
157.0,35.0,71.25,0,0,1,4,0,7,0,0,3,2
892.0,76.0,70.4,0,0,0,3,1,2,1,0,3,2
214.0,18.0,0.0,1,0,0,1,0,9,1,0,3,2
168.0,75.0,53.142857142857146,0,1,0,0,2,2,0,0,3,2
199.0,16.0,70.5,0,0,0,3,0,2,1,1,3,2
523.0,156.0,74.83333333333333,0,1,0,11,1,2,0,1,3,2
265.0,90.0,53.285714285714285,0,1,0,9,2,6,0,0,3,2
66.0,21.0,51.0,0,0,1,3,1,8,2,0,3,2
1151.0,181.0,79.84615384615384,0,1,0,5,0,1,0,0,3,2
972.0,148.0,67.6842105263158,0,0,1,12,2,3,0,0,3,2
173.0,54.0,35.285714285714285,0,0,0,0,0,6,0,0,3,2
330.0,58.0,92.33333333333333,1,0,1,4,4,-1,1,0,3,2
57.0,19.0,8.0,0,0,1,3,2,1,0,0,3,2
561.0,112.0,60.666666666666664,0,0,0,6,2,1,0,0,3,2
100.0,66.0,62.285714285714285,0,0,0,3,2,1,0,0,3,2
9.0,1.0,0.0,1,0,1,11,0,2,0,0,3,2
302.0,53.0,73.25,0,0,1,8,0,8,1,0,3,2
24.0,2.0,0.0,1,0,1,5,2,1,0,0,3,2
1015.0,136.0,80.85714285714286,0,1,1,8,2,7,0,0,3,2
715.0,63.0,40.8,0,0,1,0,2,6,1,1,3,2
682.0,108.0,75.25,0,1,0,11,2,7,1,0,3,2
93.0,13.0,59.0,0,0,1,7,1,8,0,0,3,2
267.0,54.0,81.0,0,0,0,0,2,2,0,0,3,2
860.0,96.0,75.33333333333333,0,0,1,4,0,-1,1,0,3,2
49.0,9.0,37.0,0,0,1,9,0,7,0,0,3,2
317.0,28.0,59.333333333333336,0,0,1,6,0,5,1,0,3,2
393.0,67.0,60.42857142857143,0,1,0,9,0,1,0,0,3,2
0.0,0.0,0.0,1,0,1,9,2,7,0,0,3,2
455.0,159.0,74.0,0,1,0,0,0,9,0,0,3,2
14.0,12.0,0.0,0,0,1,4,2,-1,1,1,3,2
0.0,0.0,0.0,1,0,0,11,0,0,1,0,3,2
235.0,35.0,60.142857142857146,0,1,0,12,0,0,0,0,3,2
234.0,31.0,65.0,0,0,0,2,2,0,0,1,3,2
286.0,41.0,38.4,0,0,0,1,0,3,0,0,3,2
434.0,43.0,68.88888888888889,0,1,1,3,2,1,2,0,3,2
295.0,19.0,67.0,0,0,0,7,0,8,0,0,3,2
417.0,43.0,79.66666666666667,0,0,0,11,0,5,0,0,3,2
631.0,175.0,50.523809523809526,0,1,0,8,2,8,0,0,3,2
295.0,85.0,76.33333333333333,0,1,0,5,0,0,0,0,3,2
90.0,78.0,86.85714285714286,0,1,1,7,0,8,0,0,3,2
727.0,196.0,78.0909090909091,1,0,0,2,2,1,1,0,3,2
145.0,15.0,65.0,0,0,0,12,0,7,0,0,3,2
613.0,179.0,95.71428571428571,0,1,0,12,0,5,0,0,3,2
868.0,87.0,75.0,0,0,0,1,2,5,1,0,3,2
208.0,22.0,70.0,0,0,0,10,2,1,0,0,3,2
550.0,102.0,65.4,1,0,0,7,2,9,1,1,3,2
671.0,55.0,44.5,1,0,1,12,0,3,0,0,3,2
149.0,19.0,62.333333333333336,0,0,0,10,2,5,1,0,3,2
42.0,19.0,58.857142857142854,0,0,1,1,1,8,0,0,3,2
231.0,65.0,42.375,0,0,1,11,2,6,0,0,3,2
115.0,51.0,45.6,1,0,1,5,2,6,0,0,3,2
615.0,150.0,64.57142857142857,0,1,1,8,0,7,1,0,3,2
623.0,193.0,84.375,1,1,1,1,0,8,0,1,3,2
539.0,90.0,46.0,0,0,0,1,2,9,1,0,3,2
142.0,31.0,55.42857142857143,0,0,1,6,1,9,0,0,3,2
24.0,1.0,0.0,1,0,0,5,2,6,0,0,3,2
0.0,0.0,0.0,1,0,0,12,0,4,0,0,3,2
565.0,131.0,78.66666666666667,0,1,1,0,0,4,0,0,3,2
81.0,11.0,74.0,0,0,1,5,0,2,0,0,3,2
301.0,44.0,55.0,0,0,1,10,0,5,1,0,3,2
120.0,18.0,75.66666666666667,1,0,1,0,0,6,0,0,3,2
0.0,0.0,0.0,1,0,0,8,2,7,0,0,3,2
179.0,105.0,87.33333333333333,0,1,1,8,0,9,0,0,3,2
428.0,59.0,64.6,0,0,0,4,0,0,0,0,3,2
300.0,54.0,72.375,0,0,1,4,0,0,0,0,3,2
108.0,12.0,0.0,1,0,0,4,2,0,0,0,3,2
318.0,55.0,53.57142857142857,0,1,0,9,2,8,0,0,3,2
61.0,4.0,0.0,1,0,1,8,2,3,1,1,3,2
106.0,19.0,53.0,0,0,0,0,0,4,0,0,3,2
101.0,78.0,81.6,0,1,1,5,2,9,0,0,3,2
469.0,161.0,88.57142857142857,1,1,0,3,0,9,1,0,3,2
228.0,48.0,48.857142857142854,1,1,1,5,0,2,0,0,3,2
197.0,34.0,27.333333333333332,0,0,1,5,2,2,0,0,3,2
692.0,139.0,93.8,0,1,1,4,2,-1,0,0,3,2
209.0,17.0,20.0,1,0,0,11,2,1,0,0,3,2
45.0,7.0,0.0,0,0,1,1,2,3,0,0,3,2
726.0,62.0,53.07142857142857,1,0,0,4,1,2,1,0,3,2
144.0,35.0,31.25,0,0,1,8,0,4,0,0,3,2
355.0,38.0,64.2,0,0,1,8,0,4,0,0,3,2
74.0,5.0,0.0,0,0,0,6,2,1,0,0,3,2
191.0,92.0,47.53333333333333,0,0,1,8,0,7,0,0,3,2
235.0,68.0,58.714285714285715,0,0,1,0,2,9,0,0,3,2
81.0,14.0,0.0,1,0,0,0,0,3,0,0,3,2
288.0,69.0,56.666666666666664,0,1,0,3,2,4,0,0,3,2
46.0,5.0,0.0,0,0,1,12,2,4,0,0,3,2
142.0,13.0,62.0,0,0,1,8,2,4,1,0,3,2
402.0,78.0,52.06666666666667,0,0,1,6,1,5,0,0,3,2
245.0,60.0,47.27272727272727,0,0,1,10,2,8,1,0,3,2
368.0,146.0,76.28571428571429,0,1,1,7,2,3,0,1,3,2
0.0,0.0,0.0,1,0,1,0,0,8,0,0,3,2
367.0,92.0,82.28571428571429,0,1,0,8,1,6,0,0,3,2
327.0,42.0,57.285714285714285,1,0,1,1,0,0,0,0,3,2
1137.0,152.0,80.28571428571429,1,1,1,6,1,6,1,0,3,2
114.0,54.0,67.71428571428571,0,1,1,11,0,7,0,0,3,2
497.0,120.0,45.714285714285715,0,0,1,9,2,3,0,0,3,2
78.0,33.0,74.85714285714286,0,1,1,8,0,8,0,0,3,2
248.0,37.0,64.42857142857143,0,1,1,11,2,4,1,0,3,2
83.0,34.0,56.714285714285715,0,1,1,1,0,5,0,0,3,2
185.0,85.0,68.0,0,1,0,3,0,3,0,1,3,2
356.0,48.0,35.5,0,0,1,4,3,-1,0,0,3,2
195.0,11.0,0.0,0,0,1,12,2,0,0,0,3,2
1305.0,141.0,66.93333333333334,0,1,1,6,1,0,1,0,3,2
161.0,36.0,88.28571428571429,0,1,0,1,0,8,0,0,3,2
181.0,22.0,60.0,0,0,0,3,2,2,0,0,3,2
358.0,106.0,69.33333333333333,0,1,0,9,2,3,1,0,3,2
492.0,96.0,64.4,0,0,0,8,0,1,1,0,3,2
1049.0,41.0,25.0,0,0,1,0,2,7,0,0,3,2
966.0,128.0,65.71428571428571,0,1,0,8,0,2,1,0,3,2
163.0,7.0,30.0,0,0,1,11,0,6,0,0,3,2
298.0,71.0,81.83333333333333,0,1,0,0,2,3,0,1,3,2
188.0,32.0,32.333333333333336,0,0,1,0,2,9,0,0,3,2
202.0,21.0,45.0,1,0,0,4,2,2,0,0,3,2
568.0,27.0,56.0,0,0,0,1,0,6,0,0,3,2
0.0,0.0,0.0,1,0,1,1,0,7,0,0,3,2
13.0,3.0,0.0,1,0,0,7,2,6,0,0,3,2
328.0,52.0,71.42857142857143,0,1,0,6,2,8,0,0,3,2
217.0,46.0,42.3,0,0,1,10,0,7,0,0,3,2
169.0,7.0,80.0,0,0,1,6,0,0,0,1,3,2
311.0,85.0,65.57142857142857,0,1,1,5,0,2,1,0,3,2
170.0,22.0,56.0,0,0,1,9,2,7,1,0,3,2
574.0,121.0,73.57142857142857,0,1,0,8,2,2,0,0,3,2
185.0,61.0,83.14285714285714,0,1,1,7,0,5,0,0,3,2
681.0,168.0,92.42857142857143,0,1,1,5,2,1,0,0,3,2
230.0,35.0,85.0,0,0,0,10,0,4,0,0,3,2
99.0,10.0,41.0,0,0,0,12,0,3,1,0,3,2
131.0,32.0,41.666666666666664,0,0,1,1,0,6,0,0,3,2
216.0,47.0,58.0,0,0,1,5,2,6,1,0,3,2
293.0,76.0,75.33333333333333,0,1,1,1,2,1,0,0,3,2
454.0,66.0,62.285714285714285,0,0,1,8,0,9,0,1,3,2
2702.0,260.0,90.4375,0,1,1,12,3,3,0,0,3,2
805.0,172.0,46.142857142857146,0,1,0,12,2,0,0,0,3,2
565.0,126.0,69.85714285714286,0,1,0,5,2,2,0,1,3,2
98.0,51.0,54.42857142857143,1,1,1,0,2,6,0,0,3,2
114.0,11.0,0.0,0,0,1,12,2,0,1,1,3,2
196.0,33.0,81.85714285714286,0,0,0,10,2,6,1,0,3,2
836.0,175.0,83.0,0,1,1,0,2,2,0,0,3,2
39.0,2.0,0.0,1,0,1,4,0,1,1,0,3,2
150.0,6.0,0.0,0,0,0,6,0,2,0,0,3,2
119.0,13.0,32.5,0,0,0,2,2,1,0,0,3,2
295.0,165.0,81.57142857142857,0,1,1,5,2,0,0,0,3,2
277.0,72.0,64.14285714285714,0,1,0,7,0,9,0,0,3,2
630.0,39.0,85.0,0,0,1,6,1,6,0,0,3,2
258.0,24.0,62.25,0,0,0,0,0,3,0,0,3,2
1560.0,172.0,76.375,0,1,1,9,0,7,0,0,3,2
1263.0,237.0,98.28571428571429,0,1,1,7,0,9,1,0,3,2
241.0,61.0,81.0,0,1,1,9,0,5,0,0,3,2
73.0,6.0,0.0,0,0,1,3,2,3,0,1,3,2
94.0,44.0,61.714285714285715,0,1,1,6,1,8,0,0,3,2
491.0,165.0,74.71428571428571,0,1,1,9,0,3,0,0,3,2
96.0,4.0,0.0,0,0,0,6,2,1,0,0,3,2
459.0,74.0,69.5,0,1,1,8,0,6,0,0,3,2
180.0,12.0,0.0,0,0,0,0,2,1,0,0,3,2
0.0,0.0,0.0,1,0,0,12,0,5,0,0,3,2
789.0,107.0,43.166666666666664,0,0,0,8,2,4,0,1,3,2
157.0,26.0,80.0,1,0,0,11,2,9,0,0,3,2
221.0,64.0,78.85714285714286,0,1,1,9,0,2,0,0,3,2
224.0,78.0,54.75,0,0,1,5,1,5,0,0,3,2
496.0,61.0,83.85714285714286,0,1,1,4,4,-1,1,0,3,2
168.0,117.0,50.857142857142854,0,1,0,3,2,2,0,1,3,2
185.0,22.0,0.0,1,0,0,12,1,1,0,0,3,2
179.0,53.0,60.42857142857143,0,1,1,0,1,8,1,0,3,2
238.0,48.0,52.57142857142857,0,1,1,6,0,5,0,1,3,2
0.0,0.0,0.0,1,0,1,8,2,8,1,1,3,2
256.0,105.0,73.85714285714286,1,1,0,2,0,-1,1,0,3,2
84.0,1.0,0.0,0,0,1,5,2,0,1,1,3,2
0.0,0.0,0.0,0,0,1,7,2,4,0,0,3,2
504.0,99.0,70.57142857142857,0,1,1,8,2,9,0,1,3,2
7.0,1.0,0.0,0,0,0,2,0,0,1,0,3,2
558.0,146.0,51.42857142857143,0,1,0,5,0,1,0,0,3,2
0.0,0.0,0.0,1,0,1,11,0,1,1,0,3,2
512.0,151.0,74.0,0,1,1,12,0,7,0,0,3,2
522.0,122.0,62.0,0,1,1,11,2,1,0,0,3,2
330.0,43.0,56.75,0,0,1,5,0,2,0,0,3,2
280.0,29.0,37.0,0,0,0,9,2,3,0,0,3,2
24.0,3.0,0.0,0,0,1,12,1,8,0,0,3,2
170.0,57.0,70.4,0,1,1,1,0,4,0,0,3,2
0.0,0.0,0.0,1,0,1,5,2,0,0,0,3,2
213.0,33.0,60.0,0,0,0,12,2,2,0,0,3,2
0.0,0.0,0.0,1,0,0,0,2,8,0,0,3,2
0.0,0.0,0.0,1,0,1,3,2,0,0,0,3,2
987.0,155.0,85.42857142857143,0,1,0,0,0,4,0,0,3,2
424.0,102.0,55.333333333333336,0,1,0,10,0,3,0,0,3,2
162.0,46.0,83.25,0,0,1,1,0,8,0,0,3,2
295.0,14.0,69.0,1,0,1,9,0,3,0,0,3,2
284.0,98.0,75.42857142857143,0,1,1,1,0,6,0,0,3,2
168.0,103.0,66.75,0,0,0,11,0,8,0,0,3,2
48.0,1.0,0.0,1,0,1,5,0,3,1,0,3,2
59.0,14.0,58.0,0,0,1,10,0,8,0,1,3,2
593.0,150.0,42.625,0,0,1,4,0,-1,0,0,3,2
64.0,4.0,63.0,0,0,1,12,2,5,0,0,3,2
111.0,3.0,0.0,1,0,0,1,2,6,1,1,3,2
570.0,43.0,76.33333333333333,0,0,1,8,2,4,0,0,3,2
210.0,95.0,74.14285714285714,0,1,0,10,1,1,0,0,3,2
104.0,52.0,23.857142857142858,0,0,1,4,0,6,0,0,3,2
700.0,27.0,81.5,1,0,1,7,0,1,0,1,3,2
201.0,14.0,0.0,0,0,1,12,2,5,0,0,3,2
350.0,60.0,60.666666666666664,0,0,1,4,0,3,1,0,3,2
56.0,4.0,0.0,1,0,1,7,2,4,1,0,3,2
548.0,46.0,62.5,1,0,1,0,2,4,0,0,3,2
409.0,106.0,53.0,1,1,1,6,2,3,0,0,3,2
263.0,92.0,65.25,0,0,0,9,0,3,0,1,3,2
29.0,2.0,0.0,0,0,1,0,0,8,0,0,3,2
950.0,194.0,94.42857142857143,1,1,0,10,0,5,1,0,3,2
282.0,63.0,85.42857142857143,0,1,0,12,0,1,0,0,3,2
0.0,0.0,0.0,1,0,0,9,0,6,0,0,3,2
513.0,98.0,86.42857142857143,0,1,0,3,0,6,0,0,3,2
177.0,17.0,68.0,1,0,1,0,2,9,0,0,3,2
44.0,2.0,17.0,0,0,1,4,0,1,0,0,3,2
0.0,0.0,0.0,1,0,0,0,1,3,1,0,3,2
335.0,27.0,67.5,1,0,0,6,0,0,0,1,3,2
174.0,18.0,74.0,0,0,1,12,0,6,0,0,3,2
187.0,83.0,75.57142857142857,0,1,0,9,2,4,0,0,3,2
295.0,139.0,80.85714285714286,1,0,1,4,2,2,0,0,3,2
248.0,76.0,55.166666666666664,0,1,1,1,0,3,0,0,3,2
1536.0,214.0,93.0625,0,1,1,0,2,2,0,0,3,2
292.0,138.0,75.42857142857143,0,1,1,4,2,-1,0,0,3,2
496.0,50.0,76.33333333333333,0,0,0,7,0,9,0,0,3,2
790.0,96.0,71.0,0,1,1,8,0,4,1,0,3,2
347.0,66.0,84.5,0,0,1,8,0,7,0,0,3,2
175.0,34.0,74.66666666666667,0,0,0,10,0,8,0,0,3,2
436.0,178.0,59.857142857142854,0,1,1,9,0,1,0,0,3,2
434.0,111.0,79.28571428571429,0,1,0,3,0,2,1,0,3,2
69.0,14.0,65.0,0,0,1,6,0,9,0,0,3,2
683.0,20.0,0.0,1,0,0,1,2,1,0,1,3,2
736.0,41.0,57.0,0,0,1,6,2,9,0,0,3,2
0.0,0.0,0.0,1,0,1,5,2,2,0,0,3,2
228.0,69.0,14.0,0,0,0,9,0,0,1,0,3,2
2548.0,218.0,66.06666666666666,0,1,1,3,1,0,0,0,3,2
292.0,51.0,52.8,0,1,0,6,1,5,0,0,3,2
678.0,115.0,82.28571428571429,0,1,1,3,0,6,0,0,3,2
694.0,94.0,35.5,0,0,1,7,2,3,0,0,3,2
151.0,15.0,73.0,1,0,1,1,1,5,0,0,3,2
206.0,55.0,68.16666666666667,0,1,0,6,1,5,0,0,3,2
5.0,15.0,55.0,0,0,0,12,0,0,0,0,3,2
475.0,77.0,64.42857142857143,0,1,0,6,0,9,0,0,3,2
523.0,100.0,70.0,0,1,1,8,0,5,1,0,3,2
1359.0,132.0,68.58333333333333,1,0,1,9,2,3,1,0,3,2
546.0,120.0,93.42857142857143,0,1,0,7,0,7,0,0,3,2
613.0,137.0,63.8,0,1,1,10,2,7,1,0,3,2
147.0,84.0,72.14285714285714,0,1,1,4,2,-1,0,0,3,2
153.0,5.0,0.0,1,0,0,6,2,5,0,0,3,2
171.0,23.0,53.0,0,0,0,7,0,9,0,0,3,2
402.0,37.0,83.5,0,0,0,1,2,6,1,0,3,2
45.0,9.0,0.0,1,0,1,3,0,3,0,0,3,2
499.0,142.0,53.2,0,1,1,0,0,4,0,0,3,2
151.0,50.0,58.0,0,0,1,0,0,7,0,0,3,2
171.0,58.0,65.0,0,1,1,11,2,3,0,0,3,2
41.0,52.0,48.714285714285715,0,1,0,3,2,1,0,0,3,2
178.0,102.0,88.5,0,1,1,11,0,2,0,1,3,2
0.0,0.0,0.0,1,0,1,4,0,8,0,0,3,2
1161.0,198.0,80.88888888888889,0,1,1,9,0,2,0,1,3,2
15.0,2.0,0.0,0,0,1,6,2,1,0,0,3,2
428.0,144.0,76.16666666666667,0,1,0,8,2,4,0,0,3,2
9.0,2.0,0.0,1,0,1,10,0,5,0,0,3,2
104.0,3.0,0.0,1,0,0,4,3,1,0,0,3,2
0.0,0.0,0.0,1,0,1,11,0,8,0,0,3,2
316.0,27.0,44.0,0,0,0,6,0,3,0,1,3,2
188.0,90.0,51.57142857142857,0,1,0,9,0,2,0,0,3,2
15.0,2.0,0.0,1,0,1,11,2,1,0,0,3,2
147.0,71.0,80.28571428571429,0,1,1,0,2,9,0,0,3,2
225.0,26.0,66.33333333333333,0,1,0,8,0,9,0,0,3,2
343.0,54.0,78.83333333333333,0,1,0,11,0,3,0,0,3,2
1203.0,244.0,47.76923076923077,0,0,1,1,0,5,0,0,3,2
151.0,104.0,58.42857142857143,0,1,1,3,0,3,0,0,3,2
32.0,11.0,78.0,0,0,1,10,2,5,0,0,3,2
310.0,23.0,63.0,0,0,0,8,2,2,0,0,3,2
552.0,124.0,37.42857142857143,0,0,0,10,2,2,0,0,3,2
22.0,4.0,0.0,1,0,0,8,0,1,0,0,3,2
30.0,3.0,0.0,1,0,0,4,0,-1,0,0,3,2
661.0,212.0,69.71428571428571,0,1,1,1,2,8,0,0,3,2
0.0,0.0,0.0,1,0,0,2,2,3,0,0,3,2
167.0,44.0,57.0,0,0,1,4,2,5,0,0,3,2
207.0,68.0,49.5,0,0,1,2,0,7,0,0,3,2
67.0,5.0,0.0,1,0,0,0,2,7,1,0,3,2
320.0,28.0,50.0,0,0,1,8,0,3,1,0,3,2
0.0,0.0,0.0,1,0,1,3,2,3,0,1,3,2
672.0,97.0,63.166666666666664,0,1,1,8,1,6,1,0,3,2
195.0,59.0,59.833333333333336,0,1,1,6,0,8,0,0,3,2
151.0,63.0,79.85714285714286,0,1,1,4,0,-1,0,0,3,2
377.0,56.0,51.0,0,0,1,10,2,5,0,1,3,2
312.0,74.0,48.5,0,0,1,10,0,4,0,0,3,2
223.0,11.0,49.0,1,0,1,9,2,8,1,0,3,2
442.0,96.0,58.416666666666664,0,1,0,12,2,0,0,0,3,2
729.0,156.0,73.0,0,1,0,1,2,0,0,1,3,2
0.0,0.0,0.0,1,0,1,0,2,7,0,0,3,2
400.0,68.0,75.0,0,0,0,6,2,9,0,0,3,2
72.0,41.0,57.25,0,0,0,11,1,6,0,0,3,2
502.0,141.0,83.71428571428571,0,1,1,0,0,6,0,0,3,2
59.0,9.0,36.0,1,0,1,7,0,1,0,0,3,2
32.0,5.0,0.0,0,0,1,10,0,7,0,0,3,2
2200.0,242.0,90.9375,0,1,1,4,1,-1,1,0,3,2
121.0,10.0,29.0,0,0,1,11,2,0,0,0,3,2
0.0,0.0,0.0,1,0,1,8,2,8,0,0,3,2
424.0,42.0,69.5,1,0,1,8,2,4,0,0,3,2
374.0,52.0,26.0,0,0,0,4,2,-1,0,1,3,2
7.0,2.0,0.0,0,0,1,10,2,8,0,0,3,2
676.0,99.0,96.0,0,1,1,7,0,6,0,0,3,2
239.0,81.0,69.71428571428571,0,1,1,12,2,0,1,1,3,2
205.0,77.0,62.142857142857146,0,1,0,1,2,6,0,0,3,2
7.0,3.0,0.0,1,0,0,8,2,6,0,0,3,2
1401.0,198.0,93.57142857142857,0,1,1,8,0,6,0,0,3,2
272.0,62.0,77.85714285714286,0,1,0,0,1,5,0,0,3,2
140.0,18.0,0.0,0,0,1,7,0,9,0,0,3,2
418.0,38.0,45.75,1,0,1,5,0,6,0,0,3,2
386.0,22.0,56.0,0,0,1,5,2,0,0,0,3,2
531.0,111.0,69.0,1,0,1,1,2,0,0,0,3,2
289.0,91.0,45.42857142857143,0,0,0,11,2,0,0,0,3,2
98.0,12.0,47.0,0,0,1,3,0,5,0,0,3,2
167.0,27.0,75.16666666666667,0,1,1,0,0,4,0,0,3,2
525.0,65.0,84.66666666666667,0,0,1,0,0,4,1,0,3,2
257.0,27.0,71.0,0,0,1,6,2,8,0,0,3,2
0.0,0.0,0.0,1,0,1,7,2,4,1,0,3,2
479.0,121.0,86.57142857142857,0,1,0,7,0,9,0,0,3,2
49.0,6.0,84.66666666666667,0,0,1,7,0,6,0,0,3,2
0.0,0.0,0.0,1,0,0,0,2,5,0,0,3,2
733.0,177.0,82.0,0,1,0,6,2,7,0,0,3,2
298.0,38.0,30.666666666666668,0,0,0,6,2,1,0,0,3,2
345.0,133.0,79.85714285714286,0,1,1,10,0,3,0,0,3,2
305.0,62.0,79.16666666666667,0,1,1,10,1,2,0,0,3,2
362.0,54.0,71.0,0,0,0,2,0,3,1,0,3,2
177.0,19.0,39.0,0,0,1,11,0,5,0,0,3,2
124.0,28.0,63.0,0,0,0,0,0,3,0,0,3,2
651.0,56.0,48.5,0,0,0,3,2,2,0,0,3,2
0.0,0.0,0.0,1,0,1,7,1,3,0,0,3,2
244.0,36.0,47.5,1,0,1,5,2,0,0,0,3,2
111.0,13.0,46.0,0,0,1,5,1,0,0,0,3,2
142.0,17.0,57.0,0,0,1,11,2,9,0,0,3,2
118.0,6.0,9.0,0,0,1,12,2,0,0,0,3,2
787.0,178.0,87.42857142857143,0,1,0,2,0,-1,1,0,3,2
238.0,71.0,88.71428571428571,0,1,1,6,0,9,0,0,3,2
875.0,123.0,86.4,0,1,1,7,0,8,0,0,3,2
524.0,140.0,87.14285714285714,0,1,1,10,1,7,1,0,3,2
0.0,0.0,0.0,1,0,0,12,2,9,0,0,3,2
1537.0,176.0,84.1875,0,1,1,11,0,5,0,0,3,2
620.0,108.0,73.85714285714286,0,1,1,8,0,4,1,0,3,2
277.0,47.0,19.333333333333332,0,0,1,6,2,4,0,1,3,2
187.0,20.0,33.0,0,0,1,10,0,9,0,0,3,2
1037.0,173.0,70.57142857142857,0,1,1,4,2,-1,0,0,3,2
383.0,88.0,82.85714285714286,0,1,1,0,1,9,1,0,3,2
768.0,88.0,71.5,0,0,1,9,1,6,1,0,3,2
123.0,48.0,41.857142857142854,0,0,0,0,2,4,0,1,3,2
993.0,147.0,76.2,1,1,1,8,2,5,1,1,3,2
345.0,51.0,64.33333333333333,0,0,0,6,1,0,0,0,3,2
240.0,114.0,71.11111111111111,0,0,0,7,2,4,0,0,3,2
296.0,27.0,69.75,0,0,1,12,0,0,0,0,3,2
42.0,11.0,30.0,0,0,1,10,2,7,0,0,3,2
622.0,29.0,35.0,0,0,0,6,1,6,1,0,3,2
568.0,114.0,68.47368421052632,0,1,1,6,0,0,0,1,3,2
15.0,35.0,69.2,0,1,1,8,0,7,0,0,3,2
0.0,0.0,0.0,1,0,1,5,2,6,0,0,3,2
568.0,55.0,57.2,0,0,1,3,0,1,0,0,3,2
527.0,92.0,68.0,0,1,0,6,1,6,0,0,3,2
